class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y44,z45,x46,y46,z46
pushUp,0.598865151,0.611930609,-0.408308268,0.999826968,0.605551124,0.610066593,-0.419279486,0.999749184,0.606716037,0.608237863,-0.419293642,0.999728739,0.60778439,0.606507361,-0.419403315,0.999799073,0.601310909,0.609917641,-0.444838852,0.999855936,0.599646211,0.608112395,-0.444957197,0.99984771,0.597848415,0.606322646,-0.444988906,0.999857426,0.607938647,0.578484833,-0.395243257,0.999673784,0.592400074,0.581387103,-0.508527398,0.999731719,0.593237042,0.595870435,-0.386140853,0.999563932,0.588729918,0.595339656,-0.41933316,0.999563813,0.612100124,0.480252683,-0.281478465,0.999397039,0.515364289,0.521680176,-0.483975738,0.999657452,0.622511446,0.536449611,-0.068720527,0.169031873,0.454152644,0.595848441,-0.456918478,0.985081136,0.622041464,0.65153724,0.012176335,0.248792395,0.453922749,0.744178712,-0.46133104,0.960272193,0.634923935,0.668469429,0.006370685,0.275335133,0.46469909,0.7701177,-0.515335917,0.940460026,0.627661586,0.668999434,-0.032652736,0.297289968,0.474618375,0.75974834,-0.527081668,0.938410163,0.62039578,0.66031009,-0.001205148,0.290720493,0.471440971,0.752348006,-0.467699856,0.897927582,0.468989074,0.470586598,0.083780818,0.99940896,0.42555204,0.490694761,-0.083868079,0.999848545,0.391870409,0.503817737,0.378293693,0.072905734,0.352567971,0.505285025,0.239449859,0.777533352,0.327798545,0.495796323,0.711392403,0.247560903,0.299195945,0.491048723,0.569970965,0.934776604,0.314236611,0.485147864,0.748451412,0.431814104,0.288320839,0.477302879,0.606204689,0.910690427,0.337683529,0.552929521,0.737375081,0.321839005,0.307857424,0.556574762,0.575694859,0.855356872
pushUp,0.599637628,0.606288791,-0.412938356,0.999840617,0.606496453,0.603496611,-0.421900362,0.999768853,0.607553661,0.601489186,-0.421913207,0.999748886,0.608509123,0.599471211,-0.422017187,0.999814928,0.602469444,0.603340089,-0.448987871,0.999867916,0.600860834,0.601455688,-0.449110925,0.999860048,0.599143922,0.599601328,-0.449145615,0.999869406,0.607981324,0.570925117,-0.392460763,0.999697149,0.593672872,0.574324906,-0.511904776,0.999752641,0.593726754,0.590108097,-0.38896513,0.999594092,0.589547098,0.590142488,-0.424271435,0.999596179,0.611220837,0.474643528,-0.279251635,0.999419272,0.515569508,0.513411403,-0.491634071,0.999678969,0.622555137,0.534611404,-0.068283781,0.188602865,0.456146866,0.593125045,-0.478577524,0.986299038,0.621990025,0.649216771,0.001962866,0.281558782,0.453936428,0.74732393,-0.495978028,0.963661551,0.634631395,0.668354273,-0.005479723,0.304795921,0.464723587,0.77649653,-0.555676997,0.945054591,0.627738416,0.668940961,-0.046673931,0.328256279,0.474646986,0.764050543,-0.564959109,0.943152428,0.620536149,0.659879088,-0.012756722,0.32113409,0.471367776,0.756264389,-0.501942396,0.905270994,0.4684394,0.470451564,0.086821117,0.999422491,0.42579478,0.48639369,-0.0869231,0.999850929,0.391123801,0.50325501,0.374773353,0.075099789,0.352384329,0.503190339,0.225055784,0.783295751,0.326946169,0.498794019,0.714518368,0.243078083,0.298278809,0.496943891,0.547343731,0.935675919,0.313745141,0.487675726,0.751274347,0.423183978,0.287421167,0.484195024,0.579429209,0.911800444,0.33728525,0.556193054,0.735677123,0.329617947,0.30726558,0.560266614,0.537136614,0.860738814
pushUp,0.601080954,0.600565135,-0.440747827,0.999850512,0.607560277,0.596907198,-0.448297113,0.99978286,0.608539939,0.594878256,-0.448311269,0.999762297,0.609405637,0.592672884,-0.448423445,0.99982667,0.603433967,0.59627068,-0.47647658,0.999877155,0.601730227,0.594114304,-0.476599842,0.999869287,0.599910975,0.591850817,-0.47663483,0.999878824,0.608000815,0.563585401,-0.410403341,0.999711812,0.59388721,0.565424919,-0.535196662,0.999767482,0.59479326,0.585914791,-0.4136675,0.999612749,0.590478718,0.585530639,-0.450351804,0.999618113,0.611147046,0.470996559,-0.287890673,0.99942863,0.51599896,0.506327808,-0.508588433,0.999691308,0.622599006,0.533257365,-0.083070725,0.206261352,0.457365572,0.592626929,-0.495064646,0.987349093,0.621717095,0.648088813,-0.019730773,0.308392912,0.454466045,0.750404954,-0.513514578,0.966625512,0.634020209,0.668200552,-0.029077223,0.32812807,0.465380102,0.77929163,-0.574455798,0.948992968,0.627617896,0.668987751,-0.070407584,0.352882981,0.475470006,0.764933109,-0.584471345,0.947201788,0.62036854,0.6599316,-0.034719866,0.34560293,0.471719027,0.756989777,-0.519868016,0.911444426,0.46850872,0.467417181,0.086808547,0.999418616,0.425946176,0.483337224,-0.086926006,0.999847114,0.391453892,0.499756545,0.376671612,0.074836843,0.359401435,0.500188947,0.22542055,0.781928718,0.32708329,0.500189185,0.724714339,0.234656602,0.298369765,0.497866452,0.551354289,0.93347919,0.313411206,0.489093453,0.762281179,0.410597652,0.287507951,0.484953105,0.583865285,0.910252988,0.337555826,0.557057679,0.744909644,0.330143094,0.309325188,0.560686648,0.539759278,0.861848533
pushUp,0.60175544,0.593649268,-0.425710827,0.999859035,0.608151257,0.589369535,-0.434954315,0.999794364,0.609154403,0.587307811,-0.434966564,0.999773502,0.610028267,0.585060477,-0.435056031,0.999836266,0.603881657,0.588838518,-0.461551368,0.999884546,0.602117956,0.586757183,-0.461669058,0.999876738,0.600242913,0.584515691,-0.461719662,0.999886274,0.60801518,0.555395365,-0.402405649,0.999722004,0.593908429,0.557152689,-0.520718098,0.999778867,0.595575213,0.580270648,-0.400821626,0.999630988,0.590984941,0.579817474,-0.435370296,0.999638259,0.610644937,0.46575579,-0.283940613,0.999440491,0.514557898,0.502864957,-0.494032085,0.99970305,0.620168567,0.519430697,-0.08265008,0.221456647,0.457625151,0.591041327,-0.471987009,0.988252521,0.621540189,0.646308243,-0.020668309,0.342265517,0.455068678,0.750829339,-0.48429665,0.96925807,0.633990109,0.66838038,-0.029966095,0.359053582,0.466504246,0.778852344,-0.541108787,0.952581882,0.627692699,0.669907391,-0.070608303,0.385227114,0.475838423,0.764784336,-0.551861107,0.95091027,0.620399892,0.660992682,-0.035312034,0.377880394,0.471871614,0.756820023,-0.490749836,0.917186499,0.468569696,0.463824093,0.086289048,0.999433577,0.425931364,0.479858875,-0.08637055,0.999850035,0.391501635,0.496836334,0.366050631,0.075659774,0.359005272,0.499812484,0.224106595,0.787028313,0.327117801,0.500207841,0.704039454,0.231773913,0.30034554,0.498897076,0.544150412,0.934158385,0.314074814,0.489565998,0.740906894,0.404934585,0.289577305,0.484961569,0.576190054,0.910223961,0.337698281,0.556683958,0.727134883,0.339747488,0.310826361,0.560409009,0.540373206,0.866336942
pushUp,0.601709664,0.577545702,-0.417673051,0.999866009,0.608068883,0.572977901,-0.426552832,0.999803305,0.609106958,0.571047425,-0.42656821,0.999780953,0.610007167,0.568947256,-0.426668346,0.999843657,0.603747129,0.572744668,-0.45269531,0.999891102,0.601998687,0.570899904,-0.452810943,0.999883056,0.600135386,0.568890572,-0.452848732,0.99989301,0.60800761,0.540870309,-0.394900471,0.999726474,0.59389627,0.543379664,-0.514017045,0.999788523,0.595402658,0.564867795,-0.393375695,0.999642432,0.590780795,0.564299226,-0.427487075,0.999654174,0.60762161,0.45649606,-0.273474604,0.999447584,0.513384819,0.495547116,-0.487136275,0.999717116,0.61805141,0.515580893,-0.081846945,0.239331201,0.460008442,0.589736938,-0.475836813,0.989097357,0.621521056,0.646276295,-0.037705448,0.375315577,0.456552327,0.750619233,-0.497664362,0.971712172,0.633986473,0.6699453,-0.049032077,0.388693362,0.467835099,0.778387606,-0.558827102,0.955962896,0.628122091,0.671898127,-0.091464572,0.415610403,0.477241278,0.764728189,-0.56769079,0.954400122,0.62081933,0.663768828,-0.053713255,0.409596354,0.472917855,0.756588817,-0.503847539,0.922582567,0.466172636,0.45878914,0.088651501,0.999423444,0.423847288,0.473652869,-0.088795729,0.999846935,0.393489152,0.493108839,0.367600888,0.073741145,0.3573623,0.497978002,0.212038785,0.788570464,0.327260494,0.49834764,0.703076422,0.221298978,0.300239027,0.498552293,0.523427665,0.933129013,0.314332902,0.48926121,0.739868522,0.390672892,0.289418399,0.484087676,0.554500103,0.909342885,0.336286873,0.555493891,0.726924002,0.342237443,0.31024152,0.561929286,0.517151475,0.869478226
pushUp,0.601515114,0.566762209,-0.433544248,0.999872386,0.607952714,0.562847614,-0.438938707,0.999810278,0.608938217,0.561360598,-0.438945204,0.999786258,0.609785855,0.559771121,-0.439044803,0.999850035,0.603562295,0.561721742,-0.467716366,0.999897063,0.601718783,0.559593439,-0.467832267,0.999888778,0.599743247,0.557271063,-0.467862219,0.999899149,0.607529223,0.533529937,-0.395294607,0.999729693,0.593054771,0.530371189,-0.523224235,0.999796331,0.595372438,0.554828405,-0.404582798,0.999653757,0.590583086,0.552922249,-0.442375958,0.999670029,0.607979894,0.450627953,-0.273690194,0.999444008,0.512864232,0.487363696,-0.500920951,0.999728203,0.617767215,0.533864677,-0.101206303,0.265805423,0.462538719,0.59005332,-0.501997054,0.989874363,0.621499062,0.653241575,-0.074706934,0.413211405,0.45666185,0.75308913,-0.529379547,0.973900676,0.634073377,0.674739838,-0.087754704,0.421214312,0.46784845,0.779084265,-0.593936086,0.958908081,0.628318906,0.675816238,-0.13105616,0.448520869,0.477515131,0.766246438,-0.601297975,0.957447708,0.62088412,0.669409513,-0.091732986,0.443449378,0.473312706,0.758189619,-0.535425782,0.92721349,0.465548813,0.457510591,0.090783514,0.999397516,0.423826784,0.468649507,-0.090976819,0.999839604,0.39459306,0.49284637,0.376526237,0.077473849,0.357343256,0.497084439,0.210884422,0.797124088,0.328143001,0.498674393,0.718500257,0.221742913,0.300255626,0.50352627,0.52447772,0.935109496,0.316173673,0.489717871,0.755166709,0.388736457,0.289111346,0.490042716,0.555269599,0.911290526,0.336306512,0.555737257,0.737191796,0.362370044,0.309843957,0.566775918,0.511735678,0.87635994
pushUp,0.601305723,0.560163081,-0.428415,0.999876976,0.607865393,0.556555688,-0.434787363,0.999815106,0.608886242,0.555140495,-0.434795618,0.999789357,0.609774888,0.553684294,-0.434897751,0.999854505,0.603505254,0.555596709,-0.463203907,0.999901712,0.601698041,0.553728759,-0.46331653,0.999893248,0.599746764,0.551718831,-0.463341564,0.999903977,0.607545257,0.526979625,-0.393710166,0.999729872,0.593054175,0.524744093,-0.520136714,0.999802351,0.595252633,0.548111796,-0.400646597,0.999660492,0.590490341,0.546645224,-0.437841743,0.99968183,0.608227015,0.445116967,-0.273366064,0.999432325,0.516585886,0.490062982,-0.498416424,0.999730051,0.618073106,0.534065247,-0.097233362,0.285196096,0.46615386,0.590047181,-0.49525547,0.990537465,0.621511161,0.654003263,-0.06182773,0.439277381,0.457024753,0.753670156,-0.516566932,0.975680828,0.634153843,0.676156878,-0.073652573,0.442781776,0.468081564,0.779167414,-0.578117549,0.961167455,0.628404081,0.677615345,-0.116106115,0.471010804,0.478026956,0.76677078,-0.586844683,0.95977062,0.620877743,0.671064317,-0.078267328,0.466780126,0.474050105,0.758513331,-0.522744358,0.930687368,0.465774119,0.456993818,0.090660274,0.999382198,0.423900932,0.467167705,-0.090848759,0.999831259,0.395167142,0.491792381,0.374610245,0.077005528,0.357430965,0.495699316,0.206721619,0.79813993,0.328212976,0.498794556,0.712495029,0.21543029,0.301061451,0.504123628,0.516527116,0.934477925,0.316543192,0.489449233,0.747589648,0.380294502,0.289697886,0.490195036,0.547009587,0.911121607,0.336335391,0.555951595,0.725406528,0.364923477,0.310584247,0.568127334,0.503955364,0.878375947
pushUp,0.601163745,0.555160165,-0.428895891,0.999876142,0.607787669,0.551737309,-0.434146643,0.999809921,0.60879451,0.550573707,-0.434161186,0.999780595,0.609686136,0.54940623,-0.43427366,0.999852777,0.60346967,0.550302804,-0.462695748,0.999902248,0.601664901,0.548317492,-0.462806553,0.999893188,0.599718988,0.546174586,-0.462829977,0.999905407,0.607327819,0.524020553,-0.392986506,0.999716818,0.59296757,0.518706083,-0.517773867,0.999798954,0.594870985,0.544049144,-0.400481135,0.999655128,0.590065122,0.542226017,-0.43788147,0.999683678,0.608399689,0.439893603,-0.273207009,0.999394,0.51455617,0.479313076,-0.494817436,0.999724507,0.618078113,0.536100388,-0.109771594,0.305863589,0.468560636,0.592919767,-0.491934001,0.991144598,0.621122241,0.654601097,-0.083031252,0.465593696,0.457386017,0.754586637,-0.51635462,0.977307558,0.63398242,0.677588642,-0.096547045,0.463196874,0.468132973,0.780091941,-0.578839183,0.963247418,0.628401041,0.678691149,-0.137530938,0.492533594,0.478117079,0.768969953,-0.585781634,0.961978018,0.62084955,0.671334863,-0.099303618,0.48869139,0.474357039,0.760371506,-0.522209406,0.933992028,0.465802819,0.45345214,0.089340895,0.999337673,0.424562156,0.462129474,-0.089576535,0.999815404,0.397794068,0.489193946,0.360358477,0.082328983,0.360526234,0.493560284,0.206123754,0.80288738,0.330643266,0.49943611,0.687840581,0.217937872,0.302774012,0.505072474,0.509857774,0.934403002,0.318069965,0.4899261,0.722432971,0.37845847,0.291659772,0.49137336,0.539094806,0.9107759,0.336602241,0.555734992,0.700609386,0.381259829,0.310574204,0.567816854,0.494826257,0.882417381
pushUp,0.601022363,0.549112856,-0.427569211,0.999860108,0.607726932,0.54433161,-0.428814739,0.999777317,0.608750939,0.543366551,-0.428837061,0.999737144,0.609658301,0.542403221,-0.428975523,0.999833882,0.603419065,0.541688859,-0.459453762,0.999892533,0.60155046,0.538991392,-0.459535688,0.999880731,0.599538565,0.53604871,-0.459558308,0.999897659,0.607309997,0.517154396,-0.377530754,0.99966222,0.592387557,0.505605757,-0.507770658,0.999768078,0.594795585,0.53981185,-0.395926744,0.999614596,0.589847624,0.536033452,-0.436404794,0.999659538,0.609675765,0.440546811,-0.262348413,0.999325335,0.513855815,0.474291235,-0.483987331,0.999706149,0.616970897,0.542434633,-0.110509358,0.323497236,0.470412493,0.596758902,-0.485248178,0.991520286,0.620950818,0.658468783,-0.094329804,0.491263717,0.458102465,0.755991101,-0.507975578,0.978341758,0.633860946,0.680688024,-0.108268544,0.48303476,0.468712032,0.781070471,-0.569372535,0.964349031,0.628399968,0.680931449,-0.147726759,0.513091326,0.478663117,0.771602631,-0.575413704,0.963200212,0.620834887,0.673779845,-0.110313773,0.510193288,0.475022137,0.763082147,-0.513438344,0.93555057,0.466571957,0.449896991,0.088489205,0.999259472,0.425576985,0.457188159,-0.088765368,0.999789476,0.399925441,0.484606177,0.348537922,0.085132055,0.362903714,0.492832005,0.198648974,0.805701673,0.335164607,0.498393834,0.66624558,0.216858029,0.304357916,0.506184161,0.488607019,0.932953417,0.325727284,0.489376038,0.700300574,0.371918797,0.292408884,0.492507309,0.516456425,0.908808768,0.338802606,0.554625332,0.681527019,0.396186948,0.31106934,0.569273949,0.472166061,0.885257959
pushUp,0.598920345,0.541376233,-0.421402872,0.999853134,0.60637778,0.537674427,-0.421511024,0.999758422,0.607528806,0.536837459,-0.421548605,0.999711931,0.608576536,0.535915911,-0.421684593,0.999824047,0.602179646,0.534464955,-0.451032341,0.999888361,0.600435615,0.53142494,-0.451110601,0.999874771,0.598493934,0.528047383,-0.451146781,0.999894738,0.606936455,0.511057854,-0.370112658,0.999631286,0.591241896,0.499005079,-0.497222126,0.999751151,0.592499077,0.531719089,-0.389258802,0.999606073,0.587796569,0.527235329,-0.428425461,0.999658525,0.609761238,0.440370053,-0.258699685,0.99928987,0.513469338,0.471441358,-0.47509259,0.999703526,0.616210461,0.546552598,-0.128624633,0.350419641,0.472516954,0.607742965,-0.482317209,0.991877496,0.62085861,0.661136627,-0.137959883,0.521483541,0.458110631,0.760121405,-0.507472992,0.979078472,0.633763075,0.683804214,-0.155586347,0.507879138,0.468667805,0.783893824,-0.570302367,0.964808345,0.628395677,0.683545172,-0.194989055,0.538194537,0.478625,0.776093543,-0.574341238,0.963766038,0.620780587,0.675840557,-0.154666901,0.535367966,0.474985689,0.768184721,-0.512620449,0.936250389,0.4658328,0.447587162,0.087994143,0.999201179,0.425510824,0.452859461,-0.088289544,0.999777198,0.403889805,0.47757268,0.352166146,0.089819238,0.362421691,0.49228245,0.196444735,0.812964082,0.346057147,0.494668543,0.67446959,0.2203466,0.305021971,0.505944908,0.483580202,0.93455714,0.338550687,0.486705244,0.709008753,0.372788191,0.293029159,0.492556751,0.510670245,0.911072135,0.349996865,0.548245847,0.691813409,0.415150195,0.311382085,0.570057631,0.460706323,0.890628994
pushUp,0.597176135,0.538425565,-0.393203884,0.999848068,0.605122149,0.534636199,-0.396934599,0.999743462,0.606346011,0.533570528,-0.396969169,0.999692738,0.607467413,0.532400608,-0.397096336,0.99981755,0.600993812,0.532023668,-0.424881369,0.999883533,0.599342883,0.529261172,-0.424965799,0.999868333,0.597447336,0.526135087,-0.424983203,0.999891162,0.606183648,0.507114053,-0.354329288,0.999608159,0.589737654,0.494933367,-0.478302866,0.999737561,0.590848863,0.528307021,-0.366095304,0.999607027,0.58618933,0.525035143,-0.402780056,0.999661744,0.609822273,0.438650846,-0.249256581,0.999275386,0.512357056,0.469552726,-0.457138479,0.999697745,0.614583552,0.54766798,-0.12851876,0.376058698,0.474082649,0.610920489,-0.461435318,0.992263019,0.620811045,0.66321224,-0.139138073,0.551476121,0.458261013,0.762300253,-0.483209431,0.97990495,0.63365376,0.68625319,-0.157242268,0.532884121,0.468875885,0.78706634,-0.544183671,0.96560955,0.628377438,0.685936034,-0.195593938,0.563207269,0.478603423,0.77855444,-0.546564877,0.964670062,0.620764852,0.678105354,-0.155610591,0.560734451,0.474977076,0.770997286,-0.487825155,0.937732577,0.465934575,0.444592208,0.085804202,0.999203026,0.425360531,0.449718267,-0.086091384,0.999773622,0.403435856,0.475550711,0.331250012,0.094274156,0.3620902,0.48947382,0.187243402,0.818482101,0.343128353,0.491957545,0.628702581,0.22823371,0.304867297,0.505894005,0.457947016,0.935052514,0.334078968,0.485519081,0.660807252,0.377469718,0.293034047,0.494004786,0.483560979,0.911587954,0.347240359,0.548143148,0.642290235,0.438118488,0.311285496,0.571685374,0.439304918,0.894604802
pushUp,0.596906483,0.532845676,-0.373979449,0.999845445,0.604838789,0.528608024,-0.379165202,0.999734879,0.606081367,0.527469158,-0.379203647,0.999682844,0.60721612,0.526331604,-0.379335761,0.999815404,0.600509584,0.526176393,-0.405383021,0.999880016,0.598711073,0.523344755,-0.405465513,0.999863863,0.596615911,0.520169079,-0.405471951,0.999888718,0.605371535,0.501399338,-0.342136264,0.999599218,0.587685287,0.488587201,-0.458984226,0.999728978,0.590581179,0.522840559,-0.349678904,0.999617994,0.585657895,0.519439876,-0.383954942,0.999671519,0.608614147,0.436149478,-0.242626905,0.999278128,0.510896087,0.468757093,-0.437866628,0.999694824,0.613597274,0.547568917,-0.131201506,0.405289441,0.475407839,0.613448441,-0.438365459,0.992690682,0.620734513,0.66491282,-0.141808495,0.582904816,0.458245814,0.764525354,-0.456266016,0.980785489,0.633509815,0.687575281,-0.160093993,0.560011506,0.468912512,0.790131986,-0.514975369,0.966558814,0.628344834,0.686718524,-0.197247177,0.589834452,0.478580952,0.780827105,-0.517726123,0.965721965,0.620720744,0.678612411,-0.157836571,0.587471902,0.474966198,0.773756266,-0.460993677,0.939645648,0.464661419,0.437841922,0.080754444,0.999228418,0.423816025,0.445152968,-0.080997035,0.999776483,0.400858819,0.474093705,0.314768374,0.101221524,0.361893237,0.486936033,0.185113817,0.825833619,0.342702031,0.490493447,0.60172236,0.240654737,0.304769576,0.505805433,0.448986679,0.93626827,0.333079308,0.484730154,0.632886112,0.384815484,0.293383688,0.493478298,0.473906517,0.912654936,0.340962976,0.547686756,0.614369392,0.464349866,0.310232222,0.57157743,0.431865931,0.899139583
pushUp,0.596051455,0.528119504,-0.36795488,0.999842465,0.603864074,0.524281204,-0.374220699,0.999726832,0.605157733,0.523212969,-0.37425822,0.999673903,0.606357634,0.522141099,-0.374389797,0.999813676,0.599363029,0.521323204,-0.399805665,0.999876678,0.597471356,0.518172204,-0.399889648,0.999859571,0.595268011,0.514692187,-0.399899065,0.999886334,0.604499221,0.497605175,-0.34055537,0.99959296,0.586307883,0.48375237,-0.454641759,0.999719501,0.589851737,0.51786828,-0.344832003,0.999630034,0.584659457,0.513727427,-0.378257811,0.999682248,0.608717024,0.434265226,-0.244240254,0.999282181,0.510890841,0.467278361,-0.433160394,0.999692082,0.613920689,0.546824038,-0.138702914,0.433113664,0.476916015,0.61341697,-0.433716774,0.993058503,0.620756269,0.666252732,-0.153239876,0.612026751,0.458289772,0.765731871,-0.45154947,0.981461883,0.633787751,0.688402474,-0.172556072,0.585635364,0.468893915,0.79258728,-0.510144114,0.967152297,0.628953099,0.687862039,-0.209330633,0.614899397,0.478563696,0.782970846,-0.512714744,0.966396689,0.62124753,0.680182934,-0.169156462,0.61249423,0.474947065,0.775804222,-0.456225783,0.940995097,0.46389395,0.434062153,0.078401931,0.999231815,0.423408121,0.443122864,-0.078620553,0.999774039,0.401392311,0.469823152,0.313810527,0.104184434,0.361796319,0.485626608,0.185619935,0.830340445,0.343447417,0.487164915,0.605347633,0.245132908,0.305783242,0.505624413,0.448279768,0.936372459,0.333053082,0.480645061,0.637035072,0.385987818,0.294825852,0.493219584,0.47304073,0.913143337,0.341405272,0.545241654,0.621330917,0.481071532,0.310529888,0.571894646,0.431603372,0.902040005
